file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;z3_rect_res;z3_rect_time;z3_core;z3_core_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LAT/LAT009-1.p;255;30.006242456;255;30.006248676;130;15.296375318;130;.678442889;255;30.003982796;255;30.104073019
./TPTP-v8.2.0/Problems/LAT/LAT246-1.p;255;30.008133580;255;30.006666142;130;9.680211894;130;2.675499215;255;30.003591127;255;30.099890133
./TPTP-v8.2.0/Problems/LAT/LAT206-1.p;255;30.006854111;255;30.007254543;255;30.013133951;130;3.466218701;255;30.003683422;255;30.096503078
./TPTP-v8.2.0/Problems/LAT/LAT273-2.p;0;.059206486;0;.030299191;0;.142537037;0;.048405991;0;.004203177;0;.029569283
./TPTP-v8.2.0/Problems/LAT/LAT007-1.p;255;30.007675369;255;30.007788640;130;.959865100;130;2.805821142;255;30.003751790;255;30.036468835
./TPTP-v8.2.0/Problems/LAT/LAT208-1.p;255;30.007254779;255;30.007663830;255;30.011922148;130;3.488611023;255;30.003711260;255;30.095786266
./TPTP-v8.2.0/Problems/LAT/LAT091-1.p;255;30.007958629;255;30.008278238;130;22.326747652;130;3.003531501;255;30.003980307;255;30.056237420
./TPTP-v8.2.0/Problems/LAT/LAT273-1.p;255;30.091441597;255;30.007453171;255;30.061195546;255;30.007968710;0;.181256262;255;30.232739611
./TPTP-v8.2.0/Problems/LAT/LAT164-1.p;255;30.008080687;255;30.008136300;255;30.011942814;130;.215982534;255;30.003473106;255;30.103310480
./TPTP-v8.2.0/Problems/LAT/LAT151-1.p;255;30.007879109;255;30.006621188;130;28.359954563;130;.209063078;255;30.003295646;255;30.116719424
./TPTP-v8.2.0/Problems/LAT/LAT241-1.p;255;30.007785400;255;30.007277645;130;10.163557907;130;2.228941186;255;30.003195364;255;30.116187332
./TPTP-v8.2.0/Problems/LAT/LAT263-2.p;255;30.011093910;255;30.006634526;255;30.015136308;255;30.011065818;0;.008412724;0;.030099726
./TPTP-v8.2.0/Problems/LAT/LAT003-1.p;255;30.007957820;255;30.006457234;255;30.017268200;130;28.748823467;255;30.003661296;255;30.125688194
./TPTP-v8.2.0/Problems/LAT/LAT248-1.p;255;30.008838909;255;30.006595611;130;8.521008559;130;2.767489767;255;30.004162700;255;30.097882327
./TPTP-v8.2.0/Problems/LAT/LAT072-1.p;255;30.007889224;255;30.008674923;130;19.092390969;130;.697245188;255;30.004019876;255;30.018527409
./TPTP-v8.2.0/Problems/LAT/LAT234-1.p;255;30.008560332;255;30.007030693;130;10.349031466;130;2.218042059;255;30.003932305;255;30.095969060
./TPTP-v8.2.0/Problems/LAT/LAT180-1.p;255;30.008394645;255;30.007492752;255;30.010980748;130;3.191784312;255;30.003529379;255;30.118684521
./TPTP-v8.2.0/Problems/LAT/LAT175-1.p;255;30.008514171;255;30.007176204;130;5.694059233;130;.599315068;255;30.003939305;255;30.125698695
./TPTP-v8.2.0/Problems/LAT/LAT080-1.p;255;30.008026304;255;30.008995635;130;2.342937357;130;1.441092843;255;30.003518957;255;30.017022661
./TPTP-v8.2.0/Problems/LAT/LAT147-1.p;255;30.008039845;255;30.007077848;130;21.953455398;130;.458995298;255;30.003452509;255;30.093997105
./TPTP-v8.2.0/Problems/LAT/LAT156-1.p;255;30.007452571;255;30.009028560;255;30.011280323;130;.342848902;255;30.003797669;255;30.106334780
./TPTP-v8.2.0/Problems/LAT/LAT158-1.p;255;30.008713895;255;30.007702288;130;27.357964432;130;.990212632;255;30.003433810;255;30.116136729
./TPTP-v8.2.0/Problems/LAT/LAT187-1.p;255;30.007862422;255;30.007128622;255;30.011649723;130;3.085164393;255;30.003938406;255;30.146251089
./TPTP-v8.2.0/Problems/LAT/LAT087-1.p;255;30.008697248;255;30.007584316;130;3.192884591;130;3.775273770;255;30.003980937;255;30.019371521
./TPTP-v8.2.0/Problems/LAT/LAT233-1.p;255;30.009364802;255;30.006343824;255;30.011319627;130;2.248705171;255;30.003684100;255;30.096225896
