file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/GEO/GEO046-3.p;255;30.015057782;255;30.006031380;255;30.004316204;0;.049669242
./TPTP-v8.2.0/Problems/GEO/GEO148-1.p;255;30.017230632;0;.310016498;0;.007173484;0;.037667541
./TPTP-v8.2.0/Problems/LDA/LDA011-1.p;255;30.007417490;255;30.006209405;255;30.003273957;255;30.155498114
./TPTP-v8.2.0/Problems/GEO/GEO001-3.p;255;30.014044788;255;30.008389277;255;30.003503252;255;30.064243571
./TPTP-v8.2.0/Problems/GEO/GEO089-1.p;255;30.010413534;255;30.006824141;255;30.003730389;255;30.123085942
./TPTP-v8.2.0/Problems/GEO/GEO010-2.p;255;30.016975689;255;30.006486611;255;30.004535152;255;30.054519164
./TPTP-v8.2.0/Problems/GEO/GEO022-3.p;255;30.012596838;255;30.005858670;0;.005271690;0;.034355256
./TPTP-v8.2.0/Problems/GEO/GEO017-2.p;255;30.011675356;255;30.006027775;255;30.003890671;255;30.023854221
./TPTP-v8.2.0/Problems/GEO/GEO011-2.p;0;2.139717769;0;2.568916422;0;.004073825;0;.027590924
./TPTP-v8.2.0/Problems/GEO/GEO107-1.p;255;30.012918810;255;30.005633613;255;30.003784209;255;30.106044167
./TPTP-v8.2.0/Problems/GEO/GEO008-3.p;255;30.020821566;255;30.006256104;255;30.003782292;255;30.136374003
./TPTP-v8.2.0/Problems/GEO/GEO056-2.p;0;.266860622;0;.156814785;255;30.003796346;0;.028762667
./TPTP-v8.2.0/Problems/GEO/GEO062-3.p;255;30.019513169;255;30.005010602;0;1.480653663;0;.042127837
./TPTP-v8.2.0/Problems/GEO/GEO146-1.p;255;30.025802723;0;.741897826;0;.010790277;0;.039830181
./TPTP-v8.2.0/Problems/GEO/GEO109-1.p;255;30.010409929;255;30.007183670;255;30.004441922;255;30.160587353
./TPTP-v8.2.0/Problems/GEO/GEO065-2.p;255;30.013964405;255;30.005625802;255;30.003546472;255;30.096252992
./TPTP-v8.2.0/Problems/GEO/GEO062-2.p;255;30.010912081;255;30.006348964;255;30.003147923;255;30.062256118
./TPTP-v8.2.0/Problems/GEO/GEO016-2.p;0;.457864758;0;22.439369088;0;.004603441;0;.028015106
./TPTP-v8.2.0/Problems/GEO/GEO076-4.p;255;30.017528387;255;30.006162926;255;30.003637455;255;30.034633232
./TPTP-v8.2.0/Problems/GEO/GEO087-1.p;255;30.010193947;255;30.005329432;255;30.003675625;255;30.120235693
./TPTP-v8.2.0/Problems/GEO/GEO073-3.p;255;30.023251814;255;30.005815772;255;30.003992641;255;30.104146512
./TPTP-v8.2.0/Problems/GEO/GEO048-3.p;255;30.016228964;255;30.007926440;255;30.004398166;0;.034814330
./TPTP-v8.2.0/Problems/GEO/GEO025-3.p;255;30.012295366;255;30.006887793;255;30.003203597;0;.138477724
./TPTP-v8.2.0/Problems/GEO/GEO059-3.p;255;30.013386013;255;30.006685626;255;30.004413319;0;.033334727
./TPTP-v8.2.0/Problems/GEO/GEO018-3.p;0;13.229364448;0;.259202654;0;9.240429750;0;.030589889
./TPTP-v8.2.0/Problems/GEO/GEO016-3.p;0;.991471767;255;30.005114425;0;.003736216;0;.026816542
./TPTP-v8.2.0/Problems/GEO/GEO140-1.p;255;30.019430049;255;30.007242390;255;30.003975821;255;30.109736285
./TPTP-v8.2.0/Problems/GEO/GEO118-1.p;255;30.016887001;255;30.005735709;0;.376052143;255;30.079499843
./TPTP-v8.2.0/Problems/GEO/GEO022-2.p;255;30.012454235;255;30.006464502;255;30.003890804;255;30.057078135
./TPTP-v8.2.0/Problems/GEO/GEO132-1.p;255;30.013577774;255;30.006609234;255;30.002983306;255;30.109570324
./TPTP-v8.2.0/Problems/GEO/GEO059-2.p;255;30.011853912;255;30.006252012;255;30.003576761;255;30.034697766
./TPTP-v8.2.0/Problems/GEO/GEO135-1.p;255;30.017894213;255;30.009754640;255;30.004291210;255;30.147955672
./TPTP-v8.2.0/Problems/GEO/GEO064-3.p;0;9.382602538;255;30.006349789;0;.005646641;0;.033667046
./TPTP-v8.2.0/Problems/GEO/GEO025-2.p;255;30.011472058;255;30.007091473;255;30.003822656;255;30.052894812
./TPTP-v8.2.0/Problems/GEO/GEO149-1.p;255;30.020628818;255;30.005978321;255;30.004142324;255;30.096031267
./TPTP-v8.2.0/Problems/GEO/GEO056-3.p;0;.231973820;255;30.006840023;0;.020001088;0;.029062115
./TPTP-v8.2.0/Problems/GEO/GEO010-3.p;255;30.026754133;255;30.006623927;255;30.004277174;0;.037838035
./TPTP-v8.2.0/Problems/GEO/GEO086-1.p;255;30.013880230;255;30.008038927;0;.007137723;0;.031900886
./TPTP-v8.2.0/Problems/GEO/GEO011-1.p;255;30.012176984;255;30.006183185;255;30.003929089;255;30.044500695
./TPTP-v8.2.0/Problems/GEO/GEO048-2.p;255;30.011522131;255;30.005557504;255;30.003735320;255;30.039759587
./TPTP-v8.2.0/Problems/GEO/GEO124-1.p;255;30.017430992;255;30.007442190;255;30.002935921;255;30.130865278
./TPTP-v8.2.0/Problems/GEO/GEO034-2.p;255;30.012948697;255;30.006738784;255;30.004215091;255;30.045249971
./TPTP-v8.2.0/Problems/GEO/GEO007-1.p;255;30.011513294;255;30.005573848;255;30.003556180;255;30.084491564
./TPTP-v8.2.0/Problems/GEO/GEO033-2.p;255;30.013264562;255;30.007434789;255;30.004472313;255;30.075631649
./TPTP-v8.2.0/Problems/GEO/GEO011-3.p;255;30.024998295;255;30.005826715;0;.006933797;0;.036191218
./TPTP-v8.2.0/Problems/GEO/GEO032-3.p;255;30.015636425;255;30.006017342;0;.008456600;255;30.035395871
./TPTP-v8.2.0/Problems/GEO/GEO009-1.p;255;30.012689448;255;30.006472125;255;30.003067747;255;30.096629080
./TPTP-v8.2.0/Problems/GEO/GEO041-2.p;255;30.011358717;255;30.006603696;255;30.004204896;255;30.132862237
./TPTP-v8.2.0/Problems/GEO/GEO079-1.p;0;.030611659;0;.028722376;0;.004471057;0;.026428350
./TPTP-v8.2.0/Problems/GEO/GEO035-2.p;0;.323318845;255;30.009216323;0;.005506526;0;.030173067
./TPTP-v8.2.0/Problems/GEO/GEO046-2.p;255;30.011980322;255;30.006248082;255;30.004087521;255;30.051052240
./TPTP-v8.2.0/Problems/GEO/GEO020-3.p;0;.978801951;0;.277480201;0;.005359663;0;.029251571
./TPTP-v8.2.0/Problems/GEO/GEO091-1.p;255;30.012501819;255;30.008311005;255;30.004188938;255;30.177475797
./TPTP-v8.2.0/Problems/GEO/GEO047-3.p;255;30.015200399;255;30.006271626;255;30.004214005;0;.034577882
./TPTP-v8.2.0/Problems/GEO/GEO006-2.p;255;30.012094302;255;30.006610861;255;30.004212906;255;30.036432127
./TPTP-v8.2.0/Problems/GEO/GEO111-1.p;255;30.012575224;255;30.005988793;255;30.003392383;255;30.122952995
./TPTP-v8.2.0/Problems/GEO/GEO001-2.p;255;30.012614650;255;30.005887105;255;30.003718066;255;30.064712636
./TPTP-v8.2.0/Problems/GEO/GEO018-2.p;0;28.946750043;255;30.006844844;0;.044737090;255;30.045325045
./TPTP-v8.2.0/Problems/GEO/GEO058-2.p;255;30.009653485;255;30.006750939;255;30.003583711;255;30.037735409
./TPTP-v8.2.0/Problems/GEO/GEO134-1.p;255;30.021416869;255;30.007243743;255;30.003836728;255;30.052644983
./TPTP-v8.2.0/Problems/GEO/GEO055-2.p;0;.051553224;0;.034360276;0;.026792371;0;.031012031
./TPTP-v8.2.0/Problems/GEO/GEO081-1.p;255;30.011936756;255;30.007152403;0;.020384089;255;30.033315716
./TPTP-v8.2.0/Problems/GEO/GEO024-2.p;255;30.011646393;255;30.006035842;255;30.003734911;255;30.105219912
./TPTP-v8.2.0/Problems/GEO/GEO007-3.p;255;30.018232286;255;30.007603079;255;30.003940634;0;.035110878
./TPTP-v8.2.0/Problems/GEO/GEO049-3.p;255;30.021669966;255;30.006811952;255;30.003470621;255;30.134172942
./TPTP-v8.2.0/Problems/GEO/GEO010-1.p;255;30.014223254;255;30.004961819;255;30.003835041;255;30.017896809
./TPTP-v8.2.0/Problems/GEO/GEO055-3.p;0;.058831921;255;30.006056148;0;2.741363446;0;.028373456
./TPTP-v8.2.0/Problems/GEO/GEO024-3.p;255;30.012761617;255;30.005644783;0;10.705208635;0;.487371252
./TPTP-v8.2.0/Problems/GEO/GEO117-1.p;255;30.021893364;255;30.005843043;0;.131099334;255;30.086463222
./TPTP-v8.2.0/Problems/GEO/GEO133-1.p;255;30.014071403;255;30.007280539;255;30.004262028;255;30.133385345
./TPTP-v8.2.0/Problems/GEO/GEO141-1.p;255;30.018055840;255;30.006870422;255;30.004393728;255;30.076334620
./TPTP-v8.2.0/Problems/GEO/GEO040-3.p;255;30.013346241;255;30.007028501;255;30.004181206;255;30.023738482
./TPTP-v8.2.0/Problems/GEO/GEO063-3.p;255;30.019899489;255;30.009038539;255;30.004572832;0;.036153796
./TPTP-v8.2.0/Problems/GEO/GEO015-3.p;0;.909106873;255;30.007006417;0;.006634479;255;30.038988828
./TPTP-v8.2.0/Problems/GEO/GEO067-3.p;255;30.018162761;255;30.009455296;0;.009601753;0;.045773040
./TPTP-v8.2.0/Problems/GEO/GEO063-2.p;255;30.015041923;255;30.008460787;255;30.004057399;255;30.034636569
./TPTP-v8.2.0/Problems/GEO/GEO077-4.p;255;30.014449185;255;30.006234454;255;30.004044510;255;30.029731782
./TPTP-v8.2.0/Problems/GEO/GEO051-3.p;255;30.017918440;255;30.006441603;255;30.003463101;0;.035015944
./TPTP-v8.2.0/Problems/GEO/GEO040-2.p;255;30.011860307;255;30.005928277;255;30.004150590;0;.145643345
./TPTP-v8.2.0/Problems/GEO/GEO009-3.p;255;30.018738513;255;30.007564579;255;30.004112719;255;30.119266292
./TPTP-v8.2.0/Problems/GEO/GEO021-3.p;0;1.484226731;0;.268792343;0;7.971124641;0;.027716687
./TPTP-v8.2.0/Problems/GEO/GEO054-3.p;0;.038745470;0;.032774791;0;.005293140;0;.027666466
./TPTP-v8.2.0/Problems/GEO/GEO064-2.p;255;30.013320958;255;30.006170008;255;30.004255573;255;30.054992528
./TPTP-v8.2.0/Problems/GEO/GEO002-4.p;255;30.007120652;255;30.006439586;255;30.004119989;255;30.009911099
./TPTP-v8.2.0/Problems/GEO/GEO038-2.p;255;30.011993101;255;30.006551071;0;.005663101;0;.028578842
./TPTP-v8.2.0/Problems/GEO/GEO088-1.p;255;30.011633795;255;30.007209154;255;30.003681552;255;30.149654863
./TPTP-v8.2.0/Problems/GEO/GEO085-1.p;255;30.013052485;0;.156733941;0;.007292127;0;.032178014
./TPTP-v8.2.0/Problems/GEO/GEO099-1.p;255;30.010091030;255;30.007420568;255;30.003644461;255;30.148322824
./TPTP-v8.2.0/Problems/GEO/GEO027-3.p;255;30.013682293;255;30.006277638;0;.013868114;0;.032962736
./TPTP-v8.2.0/Problems/GEO/GEO058-3.p;255;30.011581413;255;30.006354585;255;30.003598493;0;.115633964
./TPTP-v8.2.0/Problems/GEO/GEO090-1.p;255;30.011018467;255;30.007148662;255;30.003959832;255;30.045488448
./TPTP-v8.2.0/Problems/GEO/GEO119-1.p;255;30.019595975;255;30.005434170;255;30.003984769;255;30.129749489
./TPTP-v8.2.0/Problems/GEO/GEO069-3.p;255;30.018534558;255;30.007192168;255;30.004422796;0;.039868082
./TPTP-v8.2.0/Problems/GEO/GEO003-2.p;255;30.010628108;255;30.007163572;0;.096239812;255;30.057888980
./TPTP-v8.2.0/Problems/GEO/GEO073-1.p;255;30.012500654;255;30.006477209;255;30.003778964;255;30.058634120
./TPTP-v8.2.0/Problems/GEO/GEO014-2.p;0;.065598413;0;.034406087;0;.004719874;0;.152597424
./TPTP-v8.2.0/Problems/GEO/GEO011-4.p;0;2.901049920;0;.509610531;0;.005483696;0;.030188347
./TPTP-v8.2.0/Problems/GEO/GEO047-2.p;255;30.012639811;255;30.006846354;255;30.004712075;255;30.044133523
./TPTP-v8.2.0/Problems/GEO/GEO011-5.p;0;.501498480;0;.056702930;0;.005115315;0;.031516885
./TPTP-v8.2.0/Problems/GEO/GEO002-3.p;0;.404530738;0;.034708126;0;.005366031;0;.028199191
./TPTP-v8.2.0/Problems/GEO/GEO052-3.p;255;30.020653383;255;30.008269073;255;30.004244808;0;.042039914
./TPTP-v8.2.0/Problems/GEO/GEO008-1.p;255;30.012507076;255;30.006240748;255;30.003886332;255;30.037842666
./TPTP-v8.2.0/Problems/GEO/GEO029-3.p;255;30.015040687;255;30.007488505;255;30.004413316;0;.033291926
./TPTP-v8.2.0/Problems/GEO/GEO006-1.p;255;30.012277768;255;30.005578147;255;30.003653573;255;30.047694134
./TPTP-v8.2.0/Problems/GEO/GEO038-3.p;255;30.013164403;255;30.004718053;0;.005081255;0;.030699672
./TPTP-v8.2.0/Problems/GEO/GEO032-2.p;255;30.012410949;255;30.006856660;255;30.004374281;255;30.023575456
./TPTP-v8.2.0/Problems/GEO/GEO049-2.p;255;30.010142758;255;30.005191946;255;30.003721478;255;30.068464376
./TPTP-v8.2.0/Problems/GEO/GEO054-2.p;0;.061926138;0;.032883734;0;.005599099;0;.031345440
./TPTP-v8.2.0/Problems/GEO/GEO125-1.p;255;30.018883384;255;30.009383444;255;30.004086840;255;30.074485908
./TPTP-v8.2.0/Problems/GEO/GEO082-1.p;255;30.011547655;255;30.008810396;0;.016385945;0;2.399675719
./TPTP-v8.2.0/Problems/GEO/GEO001-1.p;255;30.014670474;255;30.006679247;255;30.004570192;255;30.063043964
./TPTP-v8.2.0/Problems/GEO/GEO015-2.p;0;1.564010888;255;30.006000070;0;.059218201;255;30.031538975
./TPTP-v8.2.0/Problems/GEO/GEO066-3.p;0;11.845253312;255;30.005595631;0;.005102244;0;.031251867
./TPTP-v8.2.0/Problems/GEO/GEO012-3.p;255;30.019923834;255;30.006991148;255;30.003906469;255;30.088053040
./TPTP-v8.2.0/Problems/GEO/GEO094-1.p;255;30.011581436;255;30.006174943;255;30.004222735;255;30.093699588
./TPTP-v8.2.0/Problems/GEO/GEO036-3.p;255;30.014953261;255;30.006693065;0;.006779873;255;30.073802932
./TPTP-v8.2.0/Problems/GEO/GEO026-3.p;255;30.013095266;255;30.006818760;0;.093190556;0;.051101450
./TPTP-v8.2.0/Problems/GEO/GEO093-1.p;255;30.011487653;255;30.006421011;255;30.003184878;255;30.106318718
./TPTP-v8.2.0/Problems/COL/COL115-2.p;0;.028615032;0;.042735934;0;.004539469;0;.057531064
./TPTP-v8.2.0/Problems/GEO/GEO043-2.p;255;30.009686880;255;30.005704299;255;30.003969689;255;30.028573750
./TPTP-v8.2.0/Problems/GEO/GEO044-3.p;255;30.015584102;255;30.007073389;0;.018146616;255;30.025607349
./TPTP-v8.2.0/Problems/COL/COL112-2.p;0;.030886677;0;.030585318;0;.004764095;0;.029393875
./TPTP-v8.2.0/Problems/GEO/GEO128-1.p;255;30.015876957;255;30.007537584;255;30.003964970;255;30.172130619
./TPTP-v8.2.0/Problems/GEO/GEO044-2.p;255;30.011315651;255;30.006487257;255;30.003601986;255;30.029246107
./TPTP-v8.2.0/Problems/GEO/GEO053-3.p;255;30.018112669;255;30.006340809;0;3.222437485;0;.038301557
./TPTP-v8.2.0/Problems/GEO/GEO126-1.p;255;30.018314702;255;30.005918176;255;30.004603699;255;30.069948379
./TPTP-v8.2.0/Problems/GEO/GEO002-1.p;255;30.012800604;255;30.007059957;255;30.004308119;255;30.027698238
./TPTP-v8.2.0/Problems/GEO/GEO036-2.p;255;30.010708643;255;30.005158452;255;30.004558665;255;30.080080873
./TPTP-v8.2.0/Problems/GEO/GEO003-3.p;255;30.013356554;255;30.005900133;0;.006412632;255;30.020286396
./TPTP-v8.2.0/Problems/GEO/GEO005-1.p;255;30.013736886;255;30.005854878;255;30.004419088;255;30.089758035
./TPTP-v8.2.0/Problems/GEO/GEO031-2.p;255;30.011751259;255;30.007298018;255;30.003199242;255;30.056508961
./TPTP-v8.2.0/Problems/GEO/GEO121-1.p;255;30.017726875;255;30.006791901;255;30.004476866;255;30.082131175
./TPTP-v8.2.0/Problems/GEO/GEO020-2.p;255;30.013524154;255;30.005915245;255;30.004151235;255;30.041281965
./TPTP-v8.2.0/Problems/GEO/GEO112-1.p;255;30.011904159;255;30.006283884;0;.282014117;0;1.172189041
./TPTP-v8.2.0/Problems/GEO/GEO031-3.p;255;30.016235030;255;30.006964923;255;30.004097952;255;30.022749267
./TPTP-v8.2.0/Problems/GEO/GEO137-1.p;255;30.016225327;255;30.007625410;255;30.004004259;255;30.071689476
./TPTP-v8.2.0/Problems/GEO/GEO027-2.p;255;30.011873422;255;30.006682811;255;30.004029568;255;30.052489881
./TPTP-v8.2.0/Problems/GEO/GEO003-1.p;255;30.013626473;255;30.006161423;0;.147110187;255;30.058987100
./TPTP-v8.2.0/Problems/GEO/GEO013-1.p;255;30.013324564;255;30.005404208;255;30.003984139;255;30.043755326
./TPTP-v8.2.0/Problems/GEO/GEO139-1.p;255;30.022283895;255;30.007124292;255;30.003753469;255;30.087193315
./TPTP-v8.2.0/Problems/GEO/GEO028-3.p;255;30.012297389;255;30.007779254;255;30.004019534;0;.037394361
./TPTP-v8.2.0/Problems/GEO/GEO029-2.p;255;30.012082123;255;30.007120441;255;30.004514791;255;30.060173408
./TPTP-v8.2.0/Problems/GEO/GEO142-1.p;255;30.019426314;255;30.006332652;255;30.003907657;255;30.056137919
./TPTP-v8.2.0/Problems/GEO/GEO043-3.p;255;30.016165388;255;30.006366699;255;30.003880342;255;30.015218713
./TPTP-v8.2.0/Problems/GEO/GEO067-2.p;255;30.012480681;255;30.005638056;255;30.003624904;255;30.013391539
./TPTP-v8.2.0/Problems/COL/COL120-2.p;0;.029374754;0;.027632425;0;.003846219;0;.025809373
./TPTP-v8.2.0/Problems/GEO/GEO060-2.p;255;30.012515062;255;30.006794769;255;30.004111047;255;30.056339808
./TPTP-v8.2.0/Problems/GEO/GEO001-4.p;255;30.006879148;255;30.007010122;255;30.003283612;255;30.008327104
./TPTP-v8.2.0/Problems/GEO/GEO004-1.p;255;30.013079431;255;30.005455285;255;30.003953558;255;30.023368657
./TPTP-v8.2.0/Problems/GEO/GEO013-3.p;255;30.016330200;255;30.007986169;0;.100347659;255;30.082993337
./TPTP-v8.2.0/Problems/GEO/GEO030-2.p;255;30.011490741;255;30.006196841;255;30.003973624;255;30.043841595
./TPTP-v8.2.0/Problems/COL/COL045-1.p;0;.216406775;0;.039614246;0;.004262571;255;30.112731511
./TPTP-v8.2.0/Problems/GEO/GEO120-1.p;255;30.016941359;255;30.006405740;255;30.004335038;255;30.122002659
./TPTP-v8.2.0/Problems/GEO/GEO068-3.p;255;30.021321023;255;30.006264732;255;30.003774061;0;.039024318
./TPTP-v8.2.0/Problems/GEO/GEO127-1.p;255;30.014681151;255;30.008472816;255;30.004044757;255;30.100478895
./TPTP-v8.2.0/Problems/GEO/GEO083-1.p;255;30.011090699;255;30.007716200;255;30.003641496;0;.034190120
./TPTP-v8.2.0/Problems/GEO/GEO037-2.p;255;30.012378242;255;30.005642503;255;30.003418398;255;30.042995672
./TPTP-v8.2.0/Problems/COL/COL085-1.p;255;.010102877;255;.010149218;0;.004260601;1;.028692044
./TPTP-v8.2.0/Problems/COL/COL002-1.p;0;26.212921018;0;3.509581532;0;.004669082;255;30.020950905
./TPTP-v8.2.0/Problems/GEO/GEO045-2.p;255;30.010743209;255;30.006169023;255;30.003147865;255;30.030020308
./TPTP-v8.2.0/Problems/GEO/GEO039-2.p;255;30.010259986;255;30.005877084;255;30.003586877;255;30.062232022
./TPTP-v8.2.0/Problems/GEO/GEO030-3.p;255;30.015320738;255;30.006374115;0;1.087705009;0;8.520176681
./TPTP-v8.2.0/Problems/GEO/GEO152-1.p;255;30.015366683;255;30.006804495;255;30.004602790;255;30.105427777
./TPTP-v8.2.0/Problems/GEO/GEO042-2.p;255;30.011595694;255;30.006146514;255;30.003832676;255;30.080485603
./TPTP-v8.2.0/Problems/GEO/GEO092-1.p;255;30.009947125;255;30.006942294;255;30.003745442;255;30.142161011
./TPTP-v8.2.0/Problems/GEO/GEO095-1.p;255;30.010000336;255;30.006574743;255;30.003718800;255;30.131075360
./TPTP-v8.2.0/Problems/GEO/GEO070-2.p;255;30.011460986;255;30.005910362;255;30.004339836;255;30.109009809
./TPTP-v8.2.0/Problems/GEO/GEO045-3.p;255;30.014356635;255;30.007527871;0;28.791583610;0;.034397653
./TPTP-v8.2.0/Problems/GEO/GEO021-2.p;0;19.044165665;255;30.005451852;0;.046212712;255;30.125654217
./TPTP-v8.2.0/Problems/COL/COL021-1.p;0;.221254461;0;.044008869;0;.004085806;255;30.012773424
./TPTP-v8.2.0/Problems/COL/COL103-2.p;0;.027188931;0;.026751098;0;.002929979;0;.024651354
./TPTP-v8.2.0/Problems/COL/COL113-1.p;0;1.206540845;0;19.441181591;0;.020894233;255;30.182349998
./TPTP-v8.2.0/Problems/GEO/GEO002-2.p;255;30.011683666;255;30.007173215;255;30.004293432;255;30.058004095
./TPTP-v8.2.0/Problems/COL/COL104-2.p;0;.162345674;0;.031957727;0;.004642543;0;.028110559
./TPTP-v8.2.0/Problems/GEO/GEO068-2.p;255;30.012752418;255;30.005878799;255;30.004168701;255;30.039370899
./TPTP-v8.2.0/Problems/GEO/GEO084-1.p;255;30.010666494;255;30.006738739;255;30.003986503;255;30.240754391
./TPTP-v8.2.0/Problems/GEO/GEO070-3.p;255;30.020839432;255;30.008079767;255;30.004231118;255;30.113735351
./TPTP-v8.2.0/Problems/GEO/GEO066-2.p;255;30.012697609;255;30.006952783;255;30.004267018;255;30.038027507
./TPTP-v8.2.0/Problems/COL/COL105-1.p;0;11.996805274;255;30.007960649;0;.022763936;0;.088643878
./TPTP-v8.2.0/Problems/GEO/GEO143-1.p;255;30.017675175;255;30.007596007;255;30.004191980;255;30.128155634
./TPTP-v8.2.0/Problems/GEO/GEO042-3.p;255;30.014748020;255;30.006446682;255;30.003801597;255;30.021208165
./TPTP-v8.2.0/Problems/GEO/GEO053-2.p;255;30.012035004;255;30.005703521;255;30.004116217;255;30.050104832
./TPTP-v8.2.0/Problems/COL/COL070-1.p;255;30.007455509;255;30.007475571;0;.005660741;255;30.010921106
./TPTP-v8.2.0/Problems/GEO/GEO138-1.p;255;30.014476320;255;30.006822521;255;30.003905408;255;30.070766426
./TPTP-v8.2.0/Problems/COL/COL039-1.p;255;30.008781630;0;5.863145260;0;.120008506;255;30.016533280
./TPTP-v8.2.0/Problems/COL/COL053-1.p;0;.081701870;0;.110735073;0;.004331753;255;30.009351360
./TPTP-v8.2.0/Problems/GEO/GEO039-3.p;255;30.014247430;255;30.008704400;255;30.003873634;255;30.026827848
./TPTP-v8.2.0/Problems/COL/COL030-1.p;255;30.007159725;0;1.038085884;0;.006751147;255;30.052235478
./TPTP-v8.2.0/Problems/COL/COL114-1.p;255;30.056217704;255;30.007102192;0;.021787665;0;.086180429
./TPTP-v8.2.0/Problems/GEO/GEO144-1.p;255;30.015926099;255;30.007582481;255;30.004294444;255;30.063494923
./TPTP-v8.2.0/Problems/GEO/GEO028-2.p;255;30.010703708;255;30.006396824;255;30.004043782;255;30.029396346
./TPTP-v8.2.0/Problems/COL/COL013-1.p;0;.036017753;0;.032382311;0;.003106016;255;30.023814335
./TPTP-v8.2.0/Problems/GEO/GEO136-1.p;255;30.014844416;255;30.006654092;255;30.003678707;255;30.090601679
./TPTP-v8.2.0/Problems/COL/COL093-1.p;255;30.017064906;255;30.005254203;255;30.004279318;0;.047796697
./TPTP-v8.2.0/Problems/COL/COL014-1.p;0;.034696291;0;.038849408;0;.003815317;255;30.010151438
./TPTP-v8.2.0/Problems/COL/COL031-1.p;0;.402443344;0;.038492776;0;.004579890;255;30.024006245
./TPTP-v8.2.0/Problems/GEO/GEO037-3.p;255;30.013636876;255;30.005882925;255;30.004130774;255;30.020387609
./TPTP-v8.2.0/Problems/COL/COL113-2.p;0;.028517948;0;.028386005;0;.003201988;0;.028864830
./TPTP-v8.2.0/Problems/GEO/GEO026-2.p;255;30.011690288;255;30.005812671;255;30.003467083;255;30.060410648
./TPTP-v8.2.0/Problems/GEO/GEO012-1.p;255;30.013100406;255;30.005421028;255;30.003827834;255;30.021031932
./TPTP-v8.2.0/Problems/COL/COL102-1.p;255;30.054008059;0;7.959681192;255;30.004675413;0;.089911278
./TPTP-v8.2.0/Problems/COL/COL054-1.p;0;6.960344262;0;18.614432989;0;.003205748;255;30.013361273
./TPTP-v8.2.0/Problems/COL/COL114-2.p;0;.032621213;0;.029569230;0;.005228519;0;.029488918
./TPTP-v8.2.0/Problems/COL/COL079-1.p;255;30.007488278;255;30.006480960;255;30.003872012;255;30.072874114
./TPTP-v8.2.0/Problems/COL/COL121-1.p;255;30.038039745;255;30.009472635;255;30.004255875;255;30.179089345
./TPTP-v8.2.0/Problems/COL/COL121-2.p;255;30.008786257;0;.050926811;0;7.180738491;0;.040683829
./TPTP-v8.2.0/Problems/COL/COL105-2.p;0;.031098646;0;.027302131;0;.005447276;0;.026147896
./TPTP-v8.2.0/Problems/COL/COL102-2.p;0;.117700482;0;.033557922;0;.005227469;0;.029688803
./TPTP-v8.2.0/Problems/COL/COL044-2.p;255;30.007156708;255;30.006207742;255;30.003844810;255;30.046466313
./TPTP-v8.2.0/Problems/COL/COL037-1.p;255;30.008379018;255;30.008861558;0;7.607240459;255;30.111933002
./TPTP-v8.2.0/Problems/COL/COL060-3.p;255;30.007974992;255;30.007123085;0;9.961058759;255;30.016296221
./TPTP-v8.2.0/Problems/COL/COL064-7.p;255;30.007267686;255;30.006780081;255;30.003897127;255;30.036225982
./TPTP-v8.2.0/Problems/COL/COL095-2.p;255;30.035049926;255;30.006632399;255;30.004054681;255;30.157098935
./TPTP-v8.2.0/Problems/COL/COL077-1.p;255;30.008110360;255;30.007021826;255;30.004087810;255;30.033611853
./TPTP-v8.2.0/Problems/COL/COL043-2.p;255;30.008486239;255;30.007815939;255;30.004141092;255;30.061497454
./TPTP-v8.2.0/Problems/COL/COL003-8.p;255;30.008300994;255;30.007868615;255;30.006794167;255;30.085739615
./TPTP-v8.2.0/Problems/COL/COL003-10.p;255;30.007982482;255;30.007294286;255;30.004154708;255;30.051817361
./TPTP-v8.2.0/Problems/COL/COL083-1.p;255;.010764847;255;.010979083;0;.004213258;1;.027126054
./TPTP-v8.2.0/Problems/COL/COL092-2.p;255;30.034017751;255;30.006461605;255;30.004039193;255;30.080384171
./TPTP-v8.2.0/Problems/COL/COL042-1.p;255;30.007470954;255;30.008430816;255;30.004532721;255;30.010871127
./TPTP-v8.2.0/Problems/COL/COL084-1.p;255;.010505149;255;.009908251;0;.004089624;1;.027597069
./TPTP-v8.2.0/Problems/COL/COL076-2.p;255;30.007358430;255;30.007490298;255;30.003703649;255;30.037122834
./TPTP-v8.2.0/Problems/COL/COL055-1.p;0;.574174126;0;.032724044;0;.004046892;0;.026175695
./TPTP-v8.2.0/Problems/COL/COL094-1.p;255;30.017520908;255;30.007261812;255;30.004666604;255;30.045227435
./TPTP-v8.2.0/Problems/COL/COL026-1.p;255;30.007421396;255;30.008698458;0;.007301092;255;30.014262500
./TPTP-v8.2.0/Problems/COL/COL103-1.p;0;.184910564;0;.506923409;0;.022325267;0;.083244606
./TPTP-v8.2.0/Problems/COL/COL015-1.p;0;.184660893;0;.041796622;0;.004737585;255;30.088505993
./TPTP-v8.2.0/Problems/COL/COL006-5.p;255;30.007623821;255;30.008112776;255;30.004185817;255;30.118691434
./TPTP-v8.2.0/Problems/COL/COL003-3.p;255;30.008165524;255;30.007229334;0;5.779366944;255;30.088799308
